지역,자치단체,회계,세부사업명,계,국비,시도비,시군구비,기타,지출액,집행잔액,분야,세부분야,연도
경북,본청,일반회계,바래미생태레저단지조성(고령),1300000000,1000000000,300000000,0,0,1300000000,0,문화및관광,관광,2024
경북,본청,일반회계,박물관미술관운영지원,91150000,0,91150000,0,0,91132050,17950,문화및관광,문화및관광일반,2024
경북,본청,일반회계,생생문화유산사업,768500000,530000000,238500000,0,0,768500000,0,문화및관광,문화재,2024
경북,본청,일반회계,생태녹색관광자원개발(전환사업),11470000000,0,11470000000,0,0,11470000000,0,문화및관광,관광,2024
경북,본청,일반회계,생활문화센터조성지원(2-2단계전환사업),2347000000,0,2347000000,0,0,2347000000,0,문화및관광,문화및관광일반,2024
경북,본청,일반회계,섬관광활성화(경상),520000000,400000000,120000000,0,0,520000000,0,문화및관광,관광,2024
경북,본청,일반회계,섬관광활성화(자본),780000000,600000000,180000000,0,0,780000000,0,문화및관광,관광,2024
경북,본청,일반회계,세계국가유산산업및일자리박람회개최,388700000,299000000,89700000,0,0,388700000,0,문화및관광,문화재,2024
경북,본청,일반회계,세계기록유산홍보지원,195000000,150000000,45000000,0,0,195000000,0,문화및관광,문화재,2024
경북,본청,일반회계,세계유산등재유지관리(한국의서원),268000000,0,268000000,0,0,268000000,0,문화및관광,문화재,2024
경북,본청,일반회계,"세계유산보존관리사업(산사,한국의산지승원)",498490000,441700000,56790000,0,0,498490000,0,문화및관광,문화재,2024
경북,본청,일반회계,세계유산보존관리사업(석굴암과불국사),881414000,781000000,100414000,0,0,881414000,0,문화및관광,문화재,2024
경북,본청,일반회계,세계유산보존관리사업(한국의서원),347260000,299200000,48060000,0,0,347260000,0,문화및관광,문화재,2024
경북,본청,일반회계,세계유산보존관리사업(한국의역사마을),1690600000,1498000000,192600000,0,0,1690600000,0,문화및관광,문화재,2024
경북,본청,일반회계,세계유산보존추진,331966000,0,331966000,0,0,325034550,6931450,문화및관광,문화재,2024
경북,본청,일반회계,세계유산축전개최지원(국가직접지원),270000000,0,270000000,0,0,270000000,0,문화및관광,문화재,2024
경북,본청,일반회계,세계유산홍보지원,375375000,288750000,86625000,0,0,375375000,0,문화및관광,문화재,2024
경북,본청,일반회계,세계유산활용프로그램,489688000,376683000,113005000,0,0,489688000,0,문화및관광,문화재,2024
경북,본청,일반회계,스마트관광도시조성사업(국가직접지원),150000000,0,150000000,0,0,150000000,0,문화및관광,관광,2024
경북,본청,일반회계,시각디자인사업지원,370190000,0,370190000,0,0,370190000,0,문화및관광,문화및관광일반,2024
경북,본청,일반회계,시군관광시책지원,88000000,0,88000000,0,0,88000000,0,문화및관광,관광,2024
경북,본청,일반회계,시군축제육성,1715000000,0,1715000000,0,0,1713920000,1080000,문화및관광,관광,2024
경북,본청,일반회계,실크로드엑스포지원,5647483000,0,5647483000,0,0,5647480200,2800,문화및관광,문화및관광일반,2024
경북,본청,일반회계,안동차전놀이공개행사비지원(국가직접지원),11000000,0,11000000,0,0,11000000,0,문화및관광,문화재,2024
경북,본청,일반회계,압독국문화유산연구활용프로젝트,30000000,0,30000000,0,0,30000000,0,문화및관광,문화재,2024
경북,본청,일반회계,야간관광특화도시,390000000,300000000,90000000,0,0,390000000,0,문화및관광,관광,2024
경북,본청,일반회계,야영장안전위생시설개보수지원사업,199450000,145000000,54450000,0,0,184450000,15000000,문화및관광,관광,2024
경북,본청,일반회계,야영장캠핑카인프라구축지원사업,109000000,89000000,20000000,0,0,60819000,48181000,문화및관광,관광,2024
경북,본청,일반회계,야영장화재안전성확보지원사업,85750000,69000000,16750000,0,0,61255000,24495000,문화및관광,관광,2024
경북,본청,일반회계,야영장활성화프로그램지원사업,97500000,75000000,22500000,0,0,97500000,0,문화및관광,관광,2024
경북,본청,일반회계,역사문화권중요유적발굴조사,244400000,188000000,56400000,0,0,244400000,0,문화및관광,문화재,2024
경북,본청,일반회계,역사전통문화도시조성(전환사업),6210000000,0,6210000000,0,0,6210000000,0,문화및관광,문화재,2024
경북,본청,일반회계,열린관광지조성사업(자본),1950000000,1500000000,450000000,0,0,1950000000,0,문화및관광,관광,2024
경북,본청,일반회계,외국인관광객유치지원,160000000,0,160000000,0,0,160000000,0,문화및관광,관광,2024
경북,본청,일반회계,외국인관광객유치해외마케팅,835483000,0,835483000,0,0,835222740,260260,문화및관광,관광,2024
경북,본청,일반회계,웰니스관광클러스터,400000000,200000000,200000000,0,0,400000000,0,문화및관광,관광,2024
경북,본청,일반회계,웰니스관광활성화,260000000,0,260000000,0,0,260000000,0,문화및관광,관광,2024
경북,본청,일반회계,웹툰캠퍼스지원사업(국가직접지원),50000000,0,50000000,0,0,50000000,0,문화및관광,문화및관광일반,2024
경북,본청,일반회계,음악창작소지원사업(국가직접지원),45000000,0,45000000,0,0,45000000,0,문화및관광,문화및관광일반,2024
경북,본청,일반회계,인문전통및정신문화가치확산사업,600000000,300000000,300000000,0,0,600000000,0,문화및관광,문화및관광일반,2024
경북,본청,일반회계,자료실운영,517939000,0,517939000,0,0,516489286,1449714,문화및관광,문화및관광일반,2024
경북,본청,일반회계,자연유산민속행사지원,9322000,8260000,1062000,0,0,9322000,0,문화및관광,문화재,2024
경북,본청,일반회계,자치단체간부담금정산분반환,4822000,0,4822000,0,0,4821930,70,문화및관광,관광,2024
경북,본청,일반회계,작은도서관육성시범지구지원사업,168000000,168000000,0,0,0,168000000,0,문화및관광,문화및관광일반,2024
경북,본청,일반회계,작은도서관조성지원(2-2단계전환사업),98000000,0,98000000,0,0,98000000,0,문화및관광,문화및관광일반,2024
경북,본청,일반회계,장서개발및관리,710000000,0,710000000,0,0,708116060,1883940,문화및관광,문화및관광일반,2024
경북,본청,일반회계,전수교육관문화예술교육사배치,122815000,84700000,38115000,0,0,122815000,0,문화및관광,문화재,2024
경북,본청,일반회계,전수교육관활성화지원,102950000,71000000,31950000,0,0,102950000,0,문화및관광,문화재,2024
경북,본청,일반회계,전통산사문화유산활용사업,175450000,121000000,54450000,0,0,175450000,0,문화및관광,문화재,2024
경북,본청,일반회계,전통예술상설공연지원,50000000,0,50000000,0,0,50000000,0,문화및관광,관광,2024
경북,본청,일반회계,전통재료생산기반시설지원사업,101080000,93100000,7980000,0,0,101080000,0,문화및관광,문화재,2024
경북,본청,일반회계,중앙지자체공동협력사업,30000000,0,30000000,0,0,30000000,0,문화및관광,관광,2024
경북,본청,일반회계,지역개발기금예수금상환,1180000000,0,1180000000,0,0,1180000000,0,문화및관광,관광,2024
경북,본청,일반회계,지역문화유산교육,83200000,64000000,19200000,0,0,83200000,0,문화및관광,문화재,2024
경북,본청,일반회계,지역문화행사지원(전환사업),2955000000,0,2955000000,0,0,2955000000,0,문화및관광,관광,2024
경북,본청,일반회계,지역콘텐츠산업클러스터조성,650000000,500000000,150000000,0,0,650000000,0,문화및관광,문화및관광일반,2024
경북,본청,일반회계,지역특화문화행사지원(전환사업),1700000000,0,1700000000,0,0,1700000000,0,문화및관광,문화및관광일반,2024
경북,본청,일반회계,지역특화콘텐츠개발지원사업(국가직접지원),280000000,0,280000000,0,0,280000000,0,문화및관광,문화및관광일반,2024
경북,본청,일반회계,집중호우재해복구비(문화재청),68434000,68434000,0,0,0,68434000,0,문화및관광,문화재,2024
경북,본청,일반회계,집중호우재해복구비(행정안전부),47280000,47280000,0,0,0,47280000,0,문화및관광,문화재,2024
경북,본청,일반회계,청도세계코미디예술제지원(전환사업),218000000,0,218000000,0,0,218000000,0,문화및관광,문화및관광일반,2024
경북,본청,일반회계,축제등업무추진,39483000,0,39483000,0,0,36059670,3423330,문화및관광,관광,2024
경북,본청,일반회계,코리아둘레길쉼터및프로그램운영사업(경상),79300000,61000000,18300000,0,0,79300000,0,문화및관광,관광,2024
경북,본청,일반회계,콘텐츠코리아랩운영(국가직접지원),345000000,0,345000000,0,0,345000000,0,문화및관광,문화및관광일반,2024
경북,본청,일반회계,탐방로안내체계구축(전환사업),1305000000,0,1305000000,0,0,1305000000,0,문화및관광,관광,2024
경북,본청,일반회계,태실유네스코세계유산등재추진,30000000,0,30000000,0,0,30000000,0,문화및관광,문화재,2024
경북,본청,일반회계,테마관광개발업무추진,3483000,0,3483000,0,0,3480000,3000,문화및관광,관광,2024
경북,본청,일반회계,폐산업시설문화재생사업,339300000,261000000,78300000,0,0,339300000,0,문화및관광,문화및관광일반,2024
경북,본청,일반회계,하이스토리경북공동홍보,200000000,0,200000000,0,0,200000000,0,문화및관광,관광,2024
경북,본청,일반회계,하이스토리경북특화관광프로그램운영지원(경상),250000000,0,250000000,0,0,250000000,0,문화및관광,관광,2024
경북,본청,일반회계,한국한복진흥원운영,500000000,0,500000000,0,0,500000000,0,문화및관광,문화및관광일반,2024
경북,본청,일반회계,한옥집단마을자원개발,120000000,0,120000000,0,0,120000000,0,문화및관광,관광,2024
경북,본청,일반회계,향교서원문화유산활용사업,838100000,578000000,260100000,0,0,838100000,0,문화및관광,문화재,2024
경북,본청,관광진흥기금,관광사업지원,11125000000,0,11125000000,0,0,8625000000,2500000000,문화및관광,관광,2024
경북,본청,관광진흥기금,금융기관예치금,7325013000,0,7325013000,0,0,0,7325013000,문화및관광,관광,2024
경북,포항시,일반회계,경북나드리 e-누리 상품판매,35000000,0,0,35000000,0,35000000,0,문화및관광,관광,2024
경북,포항시,일반회계,경상북도 마을이야기 박람회,25000000,0,0,25000000,0,23416000,1584000,문화및관광,관광,2024
경북,포항시,일반회계,계획공모형지역관광개발사업(20년선정)<보조>,3170000000,1585000000,317000000,1268000000,0,2865000000,305000000,문화및관광,관광,2024
경북,포항시,일반회계,계획공모형지역관광개발사업<보조>,2939866500,1522433250,283486850,1133946400,0,1036019510,1903846990,문화및관광,관광,2024
경북,포항시,일반회계,고향올래(두지역살이) 조성사업,2000000000,1000000000,0,1000000000,0,0,2000000000,문화및관광,관광,2024
경북,포항시,일반회계,공중화장실개선사업<보조>,178867000,0,53660100,125206900,0,169491240,9375760,문화및관광,관광,2024
경북,포항시,일반회계,관광객집계시스템구축지원<보조>,350000000,0,175000000,175000000,0,253745360,96254640,문화및관광,관광,2024
경북,포항시,일반회계,관광마케팅,2544652000,0,0,2544652000,0,1504285860,1040366140,문화및관광,관광,2024
경북,포항시,일반회계,관광자원 개발,705168000,0,0,705168000,0,156698740,548469260,문화및관광,관광,2024
경북,포항시,일반회계,관광정책,948102000,0,0,948102000,0,944059090,4042910,문화및관광,관광,2024
경북,포항시,일반회계,관광축제 지원,2600000,0,0,2600000,0,1856000,744000,문화및관광,관광,2024
경북,포항시,일반회계,관광특구 활성화,5760000,0,0,5760000,0,960000,4800000,문화및관광,관광,2024
경북,포항시,일반회계,관광특구 활성화 지원(경상)<보조>,150000000,75000000,22500000,52500000,0,77731200,72268800,문화및관광,관광,2024
경북,포항시,일반회계,관광특구 활성화 지원(자본)<보조>,110000000,55000000,16500000,38500000,0,100374800,9625200,문화및관광,관광,2024
경북,포항시,일반회계,관광특구 활성화 지원<보조>,33000000,0,10000000,23000000,0,33000000,0,문화및관광,관광,2024
경북,포항시,일반회계,구룡포 일본인 가옥거리 관광자원화,84788000,0,0,84788000,0,76854010,7933990,문화및관광,문화재,2024
경북,포항시,일반회계,국가무형문화유산전승공동체활성화지원<보조>,248128000,124064000,37219200,86844800,0,237188520,10939480,문화및관광,문화재,2024
경북,포항시,일반회계,국가유산 보존관리,1197837000,0,0,1197837000,0,1119101370,78735630,문화및관광,문화재,2024
경북,포항시,일반회계,국가유산 호국선열 기념행사 지원사업<보조>,40000000,20000000,6000000,14000000,0,34267510,5732490,문화및관광,문화재,2024
경북,포항시,일반회계,국가지정문화유산보수<보조>,7340296000,5095154600,1121704700,1123436700,0,6267530490,1072765510,문화및관광,문화재,2024
경북,포항시,일반회계,덕실마을 운영 및 개발,212922000,0,0,212922000,0,198162820,14759180,문화및관광,관광,2024
경북,포항시,일반회계,도시군협의체간협력사업추진<보조>,13400000,0,4000000,9400000,0,13400000,0,문화및관광,관광,2024
경북,포항시,일반회계,도시생활환경개선사업(둘레길 조성 및 정비)(전환사업),1000000000,0,0,1000000000,0,696265770,303734230,문화및관광,관광,2024
경북,포항시,일반회계,도시생활환경개선사업(천마지)(전환사업),56701690,0,0,56701690,0,56701690,0,문화및관광,관광,2024
경북,포항시,일반회계,도지정문화유산보수(주민숙원)<보조>,612000000,0,306000000,306000000,0,215950000,396050000,문화및관광,문화재,2024
경북,포항시,일반회계,도지정문화유산보수(특별조정교부금)<보조>,651200000,0,0,325600000,325600000,619133790,32066210,문화및관광,문화재,2024
경북,포항시,일반회계,도지정문화유산보수<보조>,2663458000,0,881325000,1332133000,450000000,1033623430,1629834570,문화및관광,문화재,2024
경북,포항시,일반회계,도지정문화유산재난방지시스템구축<보조>,20000000,0,10000000,10000000,0,2000000,18000000,문화및관광,문화재,2024
경북,포항시,일반회계,도지정문화유산재난방지시스템유지관리<보조>,2000000,0,600000,1400000,0,0,2000000,문화및관광,문화재,2024
경북,포항시,일반회계,도지정문화유산특별관리비지원<보조>,13330000,0,4000000,9330000,0,13329000,1000,문화및관광,문화재,2024
경북,포항시,일반회계,도지정유산안내판정비<보조>,7700000,0,3850000,3850000,0,7260000,440000,문화및관광,문화재,2024
경북,포항시,일반회계,동해안 별신굿 전승지원사업,33600000,0,0,33600000,0,33600000,0,문화및관광,문화재,2024
경북,포항시,일반회계,둘레길조성,2077596940,0,0,2077596940,0,2014374310,63222630,문화및관광,관광,2024
경북,포항시,일반회계,둘레길조성<보조>,360000000,0,0,180000000,180000000,0,360000000,문화및관광,관광,2024
경북,포항시,일반회계,매장문화재유존지역정보고도화<보조>,174929000,122450300,15743610,36735090,0,174929000,0,문화및관광,문화재,2024
경북,포항시,일반회계,무형문화유산공개행사지원<보조>,5000000,0,2500000,2500000,0,5000000,0,문화및관광,문화재,2024
경북,포항시,일반회계,무형문화유산보유자등지원<보조>,28200000,0,14100000,14100000,0,28200000,0,문화및관광,문화재,2024
경북,포항시,일반회계,문화관광자원개발<보조>(전환사업),500000000,0,250000000,250000000,0,0,500000000,문화및관광,관광,2024
경북,포항시,일반회계,문화관광축제지원<보조>,1812000000,36000000,36000000,1740000000,0,1812000000,0,문화및관광,관광,2024
경북,포항시,일반회계,문화관광해설사육성사업<보조>(전환사업),505000000,0,75000000,430000000,0,413798450,91201550,문화및관광,관광,2024
경북,포항시,일반회계,문화유산안전경비인력배치<보조>,202284000,101142000,30342000,70800000,0,183181060,19102940,문화및관광,문화재,2024
경북,포항시,일반회계,문화유산재난방지시스템구축<보조>,765000000,455500000,92850000,216650000,0,704146000,60854000,문화및관광,문화재,2024
경북,포항시,일반회계,문화유산재난방지시스템유지관리<보조>,9000000,6300000,810000,1890000,0,8348970,651030,문화및관광,문화재,2024
경북,포항시,일반회계,문화유산지킴이활동비지원<보조>,4900000,0,1470000,3430000,0,4900000,0,문화및관광,문화재,2024
경북,포항시,일반회계,문화재 긴급보수사업<보조>,14000000,14000000,0,0,0,12600000,1400000,문화및관광,문화재,2024
경북,포항시,일반회계,민속문화행사지원(전국연날리기대회)<보조>,45000000,0,13500000,31500000,0,45000000,0,문화및관광,관광,2024
경북,포항시,일반회계,반환금기타,107724000,0,0,107724000,0,105316510,2407490,문화및관광,관광,2024
경북,포항시,일반회계,보경사 전통문화전승관 신축<보조>,324000000,108000000,64800000,151200000,0,324000000,0,문화및관광,문화재,2024
경북,포항시,일반회계,새천년기념관 운영,287794000,0,0,287794000,0,281819830,5974170,문화및관광,관광,2024
경북,포항시,일반회계,생생문화유산사업<보조>,100000000,40000000,18000000,42000000,0,100000000,0,문화및관광,문화재,2024
경북,포항시,일반회계,생활권산림복지시설추진(주민숙원)<보조>,120000000,0,60000000,60000000,0,115736940,4263060,문화및관광,관광,2024
경북,포항시,일반회계,생활안전관리추진및지원<보조>,100000000,0,30000000,70000000,0,92938750,7061250,문화및관광,관광,2024
경북,포항시,일반회계,수석전시관 운영,45522000,0,0,45522000,0,43162480,2359520,문화및관광,관광,2024
경북,포항시,일반회계,시군문화예술마중물지원사업(원법사소장문화재와지역사회공헌학술세미나)<보조>,30000000,0,9000000,21000000,0,30000000,0,문화및관광,문화재,2024
경북,포항시,일반회계,야영장안전위생시설 개보수사업<보조>,24060000,13750000,3090000,7220000,0,24060000,0,문화및관광,관광,2024
경북,포항시,일반회계,야영장캠핑카인프라구축지원<보조>,21000000,12000000,2700000,6300000,0,21000000,0,문화및관광,관광,2024
경북,포항시,일반회계,야영장화재안전성확보지원사업<보조>,10500000,6000000,1350000,3150000,0,10500000,0,문화및관광,관광,2024
경북,포항시,일반회계,여행자센터 운영,7812000,0,0,7812000,0,7533500,278500,문화및관광,관광,2024
경북,포항시,일반회계,연오랑세오녀 테마공원 전시관 관리 및 운영,500000000,0,0,500000000,0,500000000,0,문화및관광,관광,2024
경북,포항시,일반회계,연일읍인주리조박저수지 둘레길정비<보조>,417309810,0,208087905,209221905,0,417002100,307710,문화및관광,관광,2024
경북,포항시,일반회계,예비문화재 조사 지원사업<보조>,20000000,0,10000000,10000000,0,18000000,2000000,문화및관광,문화재,2024
경북,포항시,일반회계,일월문화공원 관리 및 운영,54984500,0,0,54984500,0,43504760,11479740,문화및관광,관광,2024
경북,포항시,일반회계,장기 유배문화체험촌 운영,68378000,0,0,68378000,0,60783530,7594470,문화및관광,관광,2024
경북,포항시,일반회계,전통사찰 방재시스템 구축<국비>,162000000,81000000,24300000,56700000,0,161352000,648000,문화및관광,문화재,2024
경북,포항시,일반회계,전통사찰방재시스템유지보수사업<국비>,34000000,17000000,5100000,11900000,0,23808000,10192000,문화및관광,문화재,2024
경북,포항시,일반회계,전통사찰보수정비<보조>,30000000,0,15000000,15000000,0,30000000,0,문화및관광,문화재,2024
경북,포항시,일반회계,전통사찰보수정비지원<국비>,900000000,450000000,135000000,315000000,0,0,900000000,문화및관광,문화재,2024
경북,포항시,일반회계,전통산사문화유산 활용사업<보조>,40000000,16000000,7200000,16800000,0,40000000,0,문화및관광,문화재,2024
경북,포항시,일반회계,철길숲 야행 축제,248604000,0,0,248604000,0,247472820,1131180,문화및관광,관광,2024
경북,포항시,일반회계,태풍 피해복구(힌남노/문화재청)<보조>,392668000,196334000,78534000,117800000,0,384815000,7853000,문화및관광,문화재,2024
경북,포항시,일반회계,포항 뇌성산 뇌록산지 뇌록연구센터 건립<보조>,100000000,70000000,15000000,15000000,0,59596200,40403800,문화및관광,문화재,2024
경북,포항시,일반회계,포항관광 시티투어 지원,32000000,0,0,32000000,0,32000000,0,문화및관광,관광,2024
경북,포항시,일반회계,포항관광사진 공모전 지원,25000000,0,0,25000000,0,25000000,0,문화및관광,관광,2024
경북,포항시,일반회계,포항국민여가캠핑장 운영 및 관리,189285000,0,0,189285000,0,163946170,25338830,문화및관광,관광,2024
경북,포항시,일반회계,포항민속박물관운영,128909000,0,0,128909000,0,115026020,13882980,문화및관광,문화재,2024
경북,포항시,일반회계,포항보경사서운암동종주변정비<보조>(전환사업),400000000,0,200000000,200000000,0,61000000,339000000,문화및관광,문화재,2024
경북,포항시,일반회계,포항송도비치레트로페스티벌<보조>,170000000,0,50000000,120000000,0,170000000,0,문화및관광,관광,2024
경북,포항시,일반회계,포항운하축제<보조>,100000000,0,30000000,70000000,0,100000000,0,문화및관광,관광,2024
경북,포항시,일반회계,포항캠핑페스타개최지원<보조>,180000000,0,54000000,126000000,0,180000000,0,문화및관광,관광,2024
경북,포항시,일반회계,포항학 연구,1066500000,0,0,1066500000,0,546604206,519895794,문화및관광,문화재,2024
경북,포항시,일반회계,포항함체험관 운영 및 관리,76163000,0,0,76163000,0,74433860,1729140,문화및관광,관광,2024
경북,포항시,일반회계,포항해맞이축제<보조>,345000000,0,34000000,311000000,0,345000000,0,문화및관광,관광,2024
경북,포항시,일반회계,포항해병대문화축제<보조>(전환사업),500000000,0,145000000,355000000,0,482068830,17931170,문화및관광,관광,2024
경북,포항시,일반회계,포항해파랑길단절구간연결<보조>,5717070520,1283202520,1280788000,3153080000,0,1854738940,3862331580,문화및관광,관광,2024
경북,포항시,일반회계,포항호미곶대보저수지둘레길조성<보조>,600000000,0,300000000,300000000,0,32388400,567611600,문화및관광,관광,2024
경북,포항시,일반회계,한반도동끝마을호미곶으로의초대(경상)<보조>,126000000,63000000,18900000,44100000,0,121863100,4136900,문화및관광,관광,2024
경북,포항시,일반회계,한반도동끝마을호미곶으로의초대(자본)<보조>,126000000,63000000,18900000,44100000,0,4730000,121270000,문화및관광,관광,2024
경북,포항시,일반회계,해외관광마케팅,44009000,0,0,44009000,0,29221600,14787400,문화및관광,관광,2024
경북,포항시,일반회계,호미곶관광지 유지관리,141886000,0,0,141886000,0,134106030,7779970,문화및관광,관광,2024
경북,포항시,일반회계,호미반도 해안둘레길 걷기축제,72000000,0,0,72000000,0,61282300,10717700,문화및관광,관광,2024
경북,포항시,일반회계,흥해오도주상절리탐방로조성<보조>,1201000000,500000000,150000000,551000000,0,0,1201000000,문화및관광,관광,2024
경북,경주시,일반회계,2024 전통예술 지역관광콘텐츠 개발지원,800000000,0,400000000,400000000,0,800000000,0,문화및관광,관광,2024
경북,경주시,일반회계,2024년 세계유산 '경주세계유산' 홍보,200000000,100000000,30000000,70000000,0,200000000,0,문화및관광,문화재,2024
경북,경주시,일반회계,2025 APEC 정상회의 유치지원,2446068000,0,993260000,1452808000,0,2399530850,46537150,문화및관광,관광,2024
경북,경주시,일반회계,3대문화권사업의 원활한 업무추진,8160000,0,0,8160000,0,6480600,1679400,문화및관광,관광,2024
경북,경주시,일반회계,VISIT-경북 페스티벌 관광상품판매,94500000,0,0,94500000,0,94000000,500000,문화및관광,관광,2024
경북,경주시,일반회계,각종행사 및 문화유산관련 지원,68400000,0,0,68400000,0,68400000,0,문화및관광,문화재,2024
경북,경주시,일반회계,감산사지 삼층석탑 주변정비공사,200000000,0,100000000,100000000,0,187919000,12081000,문화및관광,문화재,2024
경북,경주시,일반회계,경북관광기업지원센터구축및운영사업,1800000000,900000000,450000000,450000000,0,1800000000,0,문화및관광,관광,2024
경북,경주시,일반회계,경북문화관광산업 활성화 심포지엄,120000000,0,30000000,90000000,0,120000000,0,문화및관광,관광,2024
경북,경주시,일반회계,경주 감은사지,70655870,48952389,10497036,11206445,0,48448970,22206900,문화및관광,문화재,2024
경북,경주시,일반회계,경주 감은사지 동서삼층석탑 보존처리,100000000,70000000,15000000,15000000,0,42280000,57720000,문화및관광,문화재,2024
경북,경주시,일반회계,경주 경덕왕릉,13000000,9100000,1950000,1950000,0,12350000,650000,문화및관광,문화재,2024
경북,경주시,일반회계,경주 고도주민활동지원사업,119500000,39750000,11925000,67825000,0,119500000,0,문화및관광,문화및관광일반,2024
경북,경주시,일반회계,경주 골굴암 마애여래좌상(긴급),78000000,78000000,0,0,0,72565190,5434810,문화및관광,문화재,2024
경북,경주시,일반회계,경주 관광지 무장애 관광환경 조성사업,201850000,0,60516885,141333115,0,193655410,8194590,문화및관광,관광,2024
경북,경주시,일반회계,경주 구 서경사 지붕 해체보수,330000000,165000000,82500000,82500000,0,282163150,47836850,문화및관광,문화재,2024
경북,경주시,일반회계,경주 구정동 고분군(재선충),30000000,21000000,4500000,4500000,0,29719240,280760,문화및관광,문화재,2024
경북,경주시,일반회계,경주 구황동 원지 유적 일원,1721314250,1218547049,261129846,241637355,0,1588613910,132700340,문화및관광,문화재,2024
경북,경주시,일반회계,경주 국악여행,225000000,0,0,225000000,0,225000000,0,문화및관광,관광,2024
경북,경주시,일반회계,경주 귀래정 초가이엉잇기,15000000,10500000,2250000,2250000,0,15000000,0,문화및관광,문화재,2024
경북,경주시,일반회계,경주 귀래정(보수),384833000,266063896,57020088,61749016,0,260370790,124462210,문화및관광,문화재,2024
경북,경주시,일반회계,경주 귀래정(정밀실측),81538000,57476137,12320391,11741472,0,81538000,0,문화및관광,문화재,2024
경북,경주시,일반회계,경주 귀후재 화장실 건립공사,14880000,0,7125000,7755000,0,14354000,526000,문화및관광,문화재,2024
경북,경주시,일반회계,경주 금척리 고분군,957083560,668712047,143313243,145058270,0,868643780,88439780,문화및관광,문화재,2024
경북,경주시,일반회계,경주 기림사 대적광전 응향각 협문보수,15300000,10710000,2295000,2295000,0,14117000,1183000,문화및관광,문화재,2024
경북,경주시,일반회계,경주 기림사 대적광전(정비),20000000,14000000,3000000,3000000,0,18600000,1400000,문화및관광,문화재,2024
경북,경주시,일반회계,경주 기림사 소조비로자나불 복장전적,150000000,105000000,22500000,22500000,0,71000000,79000000,문화및관광,문화재,2024
경북,경주시,일반회계,경주 기림사 소조비로자나삼불좌상,250000000,175000000,37500000,37500000,0,120862000,129138000,문화및관광,문화재,2024
경북,경주시,일반회계,경주 김유신묘(재선충),50000000,35000000,7500000,7500000,0,49279070,720930,문화및관광,문화재,2024
경북,경주시,일반회계,경주 나정,650000000,455000000,97500000,97500000,0,21480000,628520000,문화및관광,문화재,2024
경북,경주시,일반회계,경주 남산 일원,2196489400,1533822553,328715005,333951842,0,2188072180,8417220,문화및관광,문화재,2024
경북,경주시,일반회계,경주 남산 일원(긴급),135834000,135834000,0,0,0,131793080,4040920,문화및관광,문화재,2024
경북,경주시,일반회계,경주 남산 일원(재선충),454881320,319382781,68442269,67056270,0,214838000,240043320,문화및관광,문화재,2024
경북,경주시,일반회계,경주 남산 일원(철거),80000000,56000000,12000000,12000000,0,75617000,4383000,문화및관광,문화재,2024
경북,경주시,일반회계,경주 남산 천룡사지 삼층석탑 초가이엉잇기,20200000,14140000,3030000,3030000,0,20200000,0,문화및관광,문화재,2024
경북,경주시,일반회계,경주 남산 천룡사지 삼층석탑(발굴조사),92136000,64533907,13843536,13758557,0,91892680,243320,문화및관광,문화재,2024
경북,경주시,일반회계,경주 남산 칠불암 마애불상군(연구),44020000,30814000,6603000,6603000,0,44020000,0,문화및관광,문화재,2024
경북,경주시,일반회계,경주 남산 탑곡 마애불상군,20000000,14000000,3000000,3000000,0,18107000,1893000,문화및관광,문화재,2024
경북,경주시,일반회계,경주 남산신성,922201400,646227550,138482190,137491660,0,716276750,205924650,문화및관광,문화재,2024
경북,경주시,일반회계,경주 낭산 일원,3771284090,2644261204,562156886,564866000,0,3655951360,115332730,문화및관광,문화재,2024
경북,경주시,일반회계,경주 낭산 일원(재선충),53237000,42000000,9000000,2237000,0,53236410,590,문화및관광,문화재,2024
경북,경주시,일반회계,경주 내물왕릉 탐방로 정비공사,7760000,0,0,7760000,0,7760000,0,문화및관광,문화재,2024
경북,경주시,일반회계,경주 단고사 강당,8262000,0,4131000,4131000,0,8262000,0,문화및관광,문화재,2024
경북,경주시,일반회계,경주 단석산 신선사 마애불상군(계측),42240000,29568000,6336000,6336000,0,32240000,10000000,문화및관광,문화재,2024
경북,경주시,일반회계,"경주 대릉원 일원(인왕,황남,황오,노동,노서동)",7822409480,5473191822,1172814983,1176402675,0,7367729450,454680030,문화및관광,문화재,2024
경북,경주시,일반회계,경주 대릉원 일원(재선충),30000000,21000000,4500000,4500000,0,28278000,1722000,문화및관광,문화재,2024
경북,경주시,일반회계,경주 대릉원 일원(정비),90000000,63000000,13500000,13500000,0,40432500,49567500,문화및관광,문화재,2024
경북,경주시,일반회계,경주 대릉원 일원(쪽샘지구),4140000000,2898000000,621000000,621000000,0,4140000000,0,문화및관광,문화재,2024
경북,경주시,일반회계,경주 대릉원 쪽샘지구 시설물 정비공사,600000000,0,0,600000000,0,0,600000000,문화및관광,문화재,2024
경북,경주시,일반회계,경주 독락당(긴급),20000000,20000000,0,0,0,18150000,1850000,문화및관광,문화재,2024
경북,경주시,일반회계,경주 독락당(방충),20000000,10000000,3000000,7000000,0,15420000,4580000,문화및관광,문화재,2024
경북,경주시,일반회계,경주 독락당(보수),80000000,56000000,7200000,16800000,0,77561000,2439000,문화및관광,문화재,2024
