ID,WT_DOM,D_TRA1_SYEAR,D_TRA1_SMONTH,D_TRA1_1_SPOT,D_TRA1_CASE,D_TRA1_COST,D_TRA1_NUM,D_TRA1_ONE_COST,A8C,A8D,A8F,A8G_1,A4_4,BSEX,BAGE,BINC1,국내_A_여행횟수_관광전체_서울,국내_A_여행횟수_관광전체_부산,국내_A_여행횟수_관광전체_대구,국내_A_여행횟수_관광전체_인천,국내_A_여행횟수_관광전체_광주,국내_A_여행횟수_관광전체_대전,국내_A_여행횟수_관광전체_울산,국내_A_여행횟수_관광전체_세종,국내_A_여행횟수_관광전체_경기,국내_A_여행횟수_관광전체_강원,국내_A_여행횟수_관광전체_충북,국내_A_여행횟수_관광전체_충남,국내_A_여행횟수_관광전체_전북,국내_A_여행횟수_관광전체_전남,국내_A_여행횟수_관광전체_경북,국내_A_여행횟수_관광전체_경남,국내_A_여행횟수_관광전체_제주,국내_A_여행지출_관광전체_서울,국내_A_여행지출_관광전체_부산,국내_A_여행지출_관광전체_대구,국내_A_여행지출_관광전체_인천,국내_A_여행지출_관광전체_광주,국내_A_여행지출_관광전체_대전,국내_A_여행지출_관광전체_울산,국내_A_여행지출_관광전체_세종,국내_A_여행지출_관광전체_경기,국내_A_여행지출_관광전체_강원,국내_A_여행지출_관광전체_충북,국내_A_여행지출_관광전체_충남,국내_A_여행지출_관광전체_전북,국내_A_여행지출_관광전체_전남,국내_A_여행지출_관광전체_경북,국내_A_여행지출_관광전체_경남,국내_A_여행지출_관광전체_제주,연도
3408011043A_609293,3969.7894402534303,2025.0,5.0,25030.0,3.0,100000.0,1.0,100000.0,,,,,,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
3408012214A_561064,8364.14427322469,,,,,,,,,,,,,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
3408012214A_561065,4182.072136612345,,,,,,,,,,,,,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
3408012214A_561070,9897.09147948372,,,,,,,,,,,,,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
3408012214A_561074,6258.74646115602,,,,,,,,,,,,,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
3408012214A_561076,8364.14427322469,,,,,,,,,,,,,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
3408012214A_561077,5299.745556378392,2025.0,3.0,39020.0,1.0,4685000.0,10.0,468500.0,800000.0,790000.0,2590000.0,200000.0,,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468500.0,2025
3408012214A_561083,9388.11969173403,,,,,,,,,,,,,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
3408012214A_561085,7591.589247736903,2025.0,3.0,34310.0,5.0,2000010.0,30.0,66667.0,,,,,,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
3408012214A_561086,3339.58747062035,,,,,,,,,,,,,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
3408012214A_561095,3795.794623868452,2025.0,3.0,33040.0,3.0,249999.0,3.0,83333.0,,,,,,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
3408012231A_705777,3074.11813870168,,,,,,,,,,,,,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
3408012231A_705786,8494.227804127297,2025.0,9.0,35020.0,1.0,500000.0,4.0,125000.0,200000.0,170000.0,80000.0,0.0,,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,0.0,0.0,0.0,2025
3408012231A_705789,6976.200387746766,,,,,,,,,,,,,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
3408012231A_705794,4721.004055976756,2025.0,9.0,34040.0,1.0,500000.0,4.0,125000.0,200000.0,150000.0,60000.0,0.0,,2,6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,0.0,0.0,0.0,0.0,2025
3408012231A_705802,6057.244075782737,2025.0,9.0,31240.0,1.0,200000.0,4.0,50000.0,0.0,140000.0,60000.0,0.0,,2,3,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
3408012231A_705807,4247.113902063648,,,,,,,,,,,,,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
3408012231A_705810,2723.1235813124995,,,,,,,,,,,,,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
3408012231A_705817,2410.087533419154,2025.0,9.0,34060.0,2.0,300000.0,4.0,75000.0,0.0,180000.0,60000.0,0.0,,2,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75000.0,0.0,0.0,0.0,0.0,0.0,2025
3408012231A_705823,6585.184576967633,,,,,,,,,,,,,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
3408012231A_705827,3509.7204218558286,,,,,,,,,,,,,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080310361_778584,10382.056823806462,,,,,,,,,,,,,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080310361_778602,6985.735209363697,2025.0,12.0,34370.0,1.0,92000.0,2.0,46000.0,0.0,50000.0,26000.0,0.0,,2,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46000.0,0.0,0.0,0.0,0.0,0.0,2025
34080310361_778616,6777.565759058921,,,,,,,,,,,,,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080310361_778621,10382.056823806462,,,,,,,,,,,,,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080310361_778623,6985.735209363697,2025.0,12.0,34350.0,1.0,248000.0,4.0,62000.0,0.0,170000.0,28000.0,20000.0,,2,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62000.0,0.0,0.0,0.0,0.0,0.0,2025
34080310361_778624,7138.875771582387,,,,,,,,,,,,,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080310361_778627,8458.314222147195,2025.0,12.0,34360.0,1.0,30000.0,1.0,30000.0,0.0,15000.0,15000.0,0.0,,2,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,2025
34080310361_778629,8458.314222147195,,,,,,,,,,,,,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080310361_778633,7802.947432643165,,,,,,,,,,,,,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080310361_778636,6777.565759058921,2025.0,12.0,34330.0,1.0,100000.0,1.0,100000.0,50000.0,30000.0,13000.0,2000.0,,1,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,2025
34080310541_681667,7410.969979065602,2025.0,8.0,34380.0,1.0,80000.0,2.0,40000.0,0.0,60000.0,20000.0,0.0,,1,5,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,2025
34080310541_681668,8691.542690982373,2025.0,8.0,35020.0,1.0,300000.0,2.0,150000.0,50000.0,170000.0,70000.0,0.0,,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,2025
34080310541_681675,8582.794923047653,,,,,,,,,,,,,2,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080310541_681679,5701.388890286304,,,,,,,,,,,,,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080310541_681680,8298.984047587197,,,,,,,,,,,,,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080310541_681682,5347.493273531532,2025.0,8.0,37030.0,1.0,320000.0,2.0,160000.0,50000.0,170000.0,100000.0,0.0,,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,0.0,0.0,2025
34080310541_681698,5347.493273531532,2025.0,8.0,36420.0,1.0,320000.0,2.0,160000.0,50000.0,170000.0,80000.0,0.0,,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,0.0,0.0,0.0,2025
34080310541_681702,11737.02531483174,2025.0,8.0,34050.0,1.0,80000.0,2.0,40000.0,0.0,50000.0,30000.0,0.0,,1,3,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,2025
34080310541_681714,5955.868316185574,,,,,,,,,,,,,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080310541_681720,5701.388890286304,,,,,,,,,,,,,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080320171_585191,9913.523619431184,2025.0,4.0,24010.0,3.0,129999.0,3.0,43333.0,,,,,,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080320171_585196,5788.62828930237,,,,,,,,,,,,,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080320171_585197,7904.605697714667,,,,,,,,,,,,,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080320171_585202,10900.630305610222,,,,,,,,,,,,,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080320171_585207,9275.924093638469,,,,,,,,,,,,,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080320171_585214,8193.55925114063,,,,,,,,,,,,,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080320171_585221,10900.630305610222,,,,,,,,,,,,,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080320171_585227,11577.25657860474,,,,,,,,,,,,,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080320171_585228,8116.216765497636,2025.0,4.0,34340.0,1.0,180000.0,4.0,45000.0,0.0,100000.0,40000.0,20000.0,,2,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45000.0,0.0,0.0,0.0,0.0,0.0,2025
34080320171_585250,9386.51164203594,2025.0,4.0,36030.0,1.0,80000.0,1.0,80000.0,0.0,0.0,0.0,0.0,,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0,2025
34080320491_633234,5825.520352068419,,,,,,,,,,,,,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080320491_633244,10632.969173378917,,,,,,,,,,,,,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080320491_633255,3076.8920303285936,,,,,,,,,,,,,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080320491_633257,2556.016561264288,2025.0,6.0,23040.0,3.0,70000.0,1.0,70000.0,,,,,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080320491_633261,9044.981175071624,2025.0,6.0,35020.0,1.0,676000.0,4.0,169000.0,280000.0,290000.0,60000.0,16000.0,4.0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169000.0,0.0,0.0,0.0,0.0,2025
34080320491_633265,7516.79283767099,,,,,,,,,,,,,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080320491_633280,8350.550992284197,,,,,,,,,,,,,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080320491_633281,10297.651884648743,,,,,,,,,,,,,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080320491_633282,9235.894661586572,2025.0,6.0,34360.0,1.0,100000.0,2.0,50000.0,0.0,62000.0,38000.0,0.0,,2,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,2025
34080320491_633284,11651.040704136838,2025.0,6.0,34380.0,1.0,50000.0,1.0,50000.0,0.0,35000.0,5000.0,0.0,,2,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,2025
34080360421_537139,8494.683691905522,2025.0,2.0,34380.0,1.0,150000.0,1.0,150000.0,50000.0,50000.0,35000.0,15000.0,,2,6,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,2025
34080360421_537141,6731.550584015637,2025.0,2.0,34010.0,3.0,50000.0,1.0,50000.0,,,,,,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080360421_537145,6608.705003616312,,,,,,,,,,,,,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080360421_537151,8300.020157497636,,,,,,,,,,,,,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080360421_537157,14267.954770240573,2025.0,2.0,34040.0,1.0,50000.0,1.0,50000.0,0.0,25000.0,20000.0,5000.0,4.0,1,3,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,2025
34080360421_537168,9668.019813392608,,,,,,,,,,,,,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080360421_537172,8850.193278302773,,,,,,,,,,,,,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080360421_537180,4834.009906696304,,,,,,,,,,,,,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080360421_537192,7524.329273825619,2025.0,2.0,31070.0,1.0,155000.0,1.0,155000.0,50000.0,55000.0,30000.0,20000.0,,1,6,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080360421_537193,8494.683691905522,2025.0,2.0,39010.0,1.0,500000.0,1.0,500000.0,0.0,0.0,0.0,0.0,4.0,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,2025
3408038030A_754065,1845.326347458024,2025.0,11.0,34030.0,1.0,205004.0,1.0,205004.0,150008.0,100000.0,20000.0,0.0,,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205004.0,0.0,0.0,0.0,0.0,0.0,2025
3408038030A_754066,7508.654937099096,,,,,,,,,,,,,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
3408038030A_754067,7605.845758131537,,,,,,,,,,,,,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
3408038030A_754069,4903.434437073273,2025.0,11.0,34050.0,3.0,50000.0,2.0,25000.0,,,,,,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
3408038030A_754071,2880.239987401274,,,,,,,,,,,,,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
3408038030A_754072,4767.583238106954,,,,,,,,,,,,,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
3408038030A_754074,3926.6551790040185,,,,,,,,,,,,,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
3408038030A_754083,5923.467414624899,2025.0,11.0,21020.0,1.0,750000.0,5.0,150000.0,300000.0,350000.0,0.0,0.0,,1,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
3408038030A_754092,3360.9956050979395,2025.0,11.0,34020.0,2.0,200004.0,3.0,66668.0,0.0,170001.0,30003.0,0.0,,1,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66668.0,0.0,0.0,0.0,0.0,0.0,2025
3408038030A_754104,4302.710788695987,,,,,,,,,,,,,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
34080390511_730033,5063.3647869389415,2025.0,10.0,35320.0,2.0,200000.0,4.0,50000.0,0.0,50000.0,100000.0,0.0,,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,2025
34080390511_730040,11156.678663656205,2025.0,10.0,34020.0,2.0,300000.0,5.0,60000.0,0.0,110000.0,60000.0,0.0,,1,5,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,2025
34080390511_730044,3791.489715778525,2025.0,10.0,34030.0,1.0,290000.0,2.0,145000.0,120000.0,130000.0,40000.0,0.0,,2,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145000.0,0.0,0.0,0.0,0.0,0.0,2025
